,user_ids,support,itemsets,period,property_values,depth,size,AGE
5320,"[ 202406  301391  306458  333676  400614  440684  466530  526990  531051
 1060326 1213468]",11, 5450137 5461018,2019-02-01,35-49,0.625,11,35-49
5321,"[ 149579  191567  192624  351309  363979  392146  466530  472132  503490
  526990  550452  592061  918706 1060326 1065185 1213468]",16, 5450137 5461017,2019-02-01,35-49,0.625,16,35-49
5322,"[ 179443  308332  351978  378001  380195  612846  632424  718604 1078898
 1098502 1108861 1213468]",12, 7750135 5461017,2019-02-01,35-49,0.625,12,35-49
5323,"[ 111270  267459  333676  355613  362651  602514 1015131 1022397 1060326
 1061360 1213468]",11, 5450137 7445935,2019-02-01,35-49,0.625,11,35-49
5324,"[ 131418  314427  351978  555751  600388  930497  992508 1027994 1067420
 1185366 1186191]",11, 6157591 3450011,2019-02-01,35-49,0.625,11,35-49
5325,"[ 131418  166600  240815  247704  257214  345223  351978  364910  487276
  519493  519641  526403  817283  959051 1060326 1067420 1084517 1186191]",18, 6157591 3461039,2019-02-01,35-49,0.625,18,35-49
5326,"[ 219254  315649  397643  471811  552439 1005799 1027994 1029490 1064363
 1071840 1122529 1172825]",12, 3461003 3450026,2019-02-01,35-49,0.625,12,35-49
5327,"[ 149645  161194  315374  406221  518247  548692  558573  649368  900790
 1061225 1064363]",11, 3461003 3450042,2019-02-01,35-49,0.625,11,35-49
5328,"[ 179967  207629  247225  286962  349838  390026  397643  591704  847977
 1071975 1122529]",11, 3461003 3450137,2019-02-01,35-49,0.625,11,35-49
5329,"[ 193270  207629  390026  498355  761105  934249  976525 1005799 1029490
 1038196 1043116 1061225 1081165 1155422]",14, 3461003 3450013,2019-02-01,35-49,0.625,14,35-49
5330,"[ 110905  115185  193270  315649  397643  406221  518247  548625  577104
 1005799 1029490 1081165]",12, 3461003 18064205,2019-02-01,35-49,0.625,12,35-49
5331,"[ 422788  471811  518247  548625  577104  606305  761105  847977  934249
  976525 1005799 1056623 1064363 1071840 1077875 1155422 1172825]",17, 3461003 6026,2019-02-01,35-49,0.625,17,35-49
5332,"[ 139835  312209  335737  348403 1005386 1052707 1056623 1067420 1138123
 1164874]",10, 3450138 2850269,2019-02-01,35-49,0.625,10,35-49
5333,"[ 213823  230848  240815  383930  400827  477755  764630  976688  991677
 1046545 1056623 1060326 1067420]",13, 3450138 3461039,2019-02-01,35-49,0.625,13,35-49
5334,"[ 152590  240815  288796  314234  468837  536338  557622  601321  612461
  612846  733431  976688 1056623 1060326 1186191]",15, 3430051 3461039,2019-02-01,35-49,0.625,15,35-49
5335,"[ 371514  397537  434790  732111  778276  784985  930497  969035 1091256
 1104819 1186191]",11, 3461041 18064205,2019-02-01,35-49,0.625,11,35-49
5336,"[ 199926  372868  415677  429399  482948  521158  528143  534464  901352
  991066 1013705]",11, 4136939 4190175,2019-02-01,35-49,0.625,11,35-49
5337,"[ 240815  257214  318585  430881  502759  699888  817283  845042  881386
  969220  971548  975864 1046545 1056623 1216429]",15, 3450100 3461039,2019-02-01,35-49,0.625,15,35-49
5338,"[ 131967  290844  328616  531391  555031  612846  623364  907474 1001492
 1008471 1098502]",11, 5450086 7445935,2019-02-01,35-49,0.625,11,35-49
5339,"[ 207629  324391  397537  555751  600388  622027  718512  762624  971894
  973489 1029490 1060379 1178452]",13, 3450011 3450013,2019-02-01,35-49,0.625,13,35-49
5340,"[ 141633  162673  180420  305744  525095  543683  938736  967612 1015433
 1065185 1105299 1112957]",12, 5430104 5450138,2019-02-01,35-49,0.625,12,35-49
5341,"[ 333676  366089  404226  518891  531391  698669  895568  907474 1219367
 1228441]",10, 5430283 7445935,2019-02-01,35-49,0.625,10,35-49
5342,"[ 163788  188999  298906  378368  437591  525095  819880 1064487 1181722
 1207781 1246048]",11, 5461028 5450141,2019-02-01,35-49,0.625,11,35-49
5343,"[ 163788  187300  207099  385043  397643  437150  819880  938910  983709
 1172089 1207781]",11, 5461028 7719715,2019-02-01,35-49,0.625,11,35-49
5344,"[ 187300  196694  204805  252558  385043  397643  473743  525095  938910
 1059840 1172089]",11, 5461028 5450090,2019-02-01,35-49,0.625,11,35-49
5345,"[ 207099  368964  377238  393120  437150  525095  642322  938736  983709
 1064487 1161167 1246048]",12, 5461028 5450138,2019-02-01,35-49,0.625,12,35-49
5346,"[131967 204805 252558 362651 368964 378368 397643 459944 614494 641540
 938736]",11, 5461028 7445935,2019-02-01,35-49,0.625,11,35-49
5347,"[ 106321  108154  362417  379997  463580  472930  732111  846428  925024
 1015069]",10, 3450012 3450014,2019-02-01,35-49,0.625,10,35-49
5348,[230848 255989 312297 401865 456847 463580 464118 495895 732111 804775],10, 3450012 18064205,2019-02-01,35-49,0.625,10,35-49
5349,"[ 327940  456892  469793  519375  532331  573488  601014  759572  874874
  988692 1031668]",11, 8287519 5401047,2019-02-01,35-49,0.625,11,35-49
5350,"[ 129365  397298  410125  496513  520697  849439  989958 1018562 1022397
 1178939]",10, 7618315 7445935,2019-02-01,35-49,0.625,10,35-49
5351,"[ 468837  519885  532331  602186  759572  942264  988692 1009963 1028768
 1031668]",10, 8287519 6026,2019-02-01,35-49,0.625,10,35-49
5352,"[ 128002  179443  330801  421138  559499  660253  879690  911204  969220
  982881 1060326]",11, 5450167 5461017,2019-02-01,35-49,0.625,11,35-49
5353,"[ 128002  255825  345704  500505  580730  660253  868358  871013  969220
 1018562]",10, 5450167 5450138,2019-02-01,35-49,0.625,10,35-49
5354,"[ 129365  500505  559499  780439  820683  879690  925155  969220  978552
 1018562 1060326]",11, 5450167 7445935,2019-02-01,35-49,0.625,11,35-49
5355,"[ 225832  295630  333676  487743  514561  610306  676038  803625 1015170
 1055907 1056623 1060326 1162576]",13, 3412051 3461025,2019-02-01,35-49,0.625,13,35-49
5356,"[ 152590  180400  240815  352751  368765  415274  488142  519493  536338
  676038 1056623 1060326 1167167]",13, 3412051 3461039,2019-02-01,35-49,0.625,13,35-49
5357,"[ 104790  135621  196060  247225  358174  377640  419372  425478  511467
  847977 1122529]",11, 4152819 3450137,2019-02-01,35-49,0.625,11,35-49
5358,"[ 196060  351200  358174  366006  380564  383930  429379  533490  558770
  559428  881386 1046545]",12, 4152819 3461039,2019-02-01,35-49,0.625,12,35-49
5359,[105649 218860 388009 425246 490738 577104 696631 849340 865095 951008],10, 3451004 18064205,2019-02-01,35-49,0.625,10,35-49
5360,"[ 196694  232550  241481  262637  263773  328616  348193  453760  623364
 1001492 1098502]",11, 5450086 7770415,2019-02-01,35-49,0.625,11,35-49
5361,"[ 129704  135375  241481  300903  315809  335669  410516  604028  992009
 1001492 1003730 1008471]",12, 5450086 5461018,2019-02-01,35-49,0.625,12,35-49
5362,"[ 194641  232550  263773  290844  328616  348193  510397  555031  592061
  612846  623364  887051  893165  907474  992009 1098502]",16, 5450086 5461017,2019-02-01,35-49,0.625,16,35-49
5363,"[ 255825  400958  421138  580730  717330  879690  937386  938910 1060326
 1208476]",10, 5450167 5450142,2019-02-01,35-49,0.625,10,35-49
5364,"[ 350143  493924  521158  531054  693910  746415  901352  938145  991066
 1013705]",10, 4136939 19419902,2019-02-01,35-49,0.625,10,35-49
5365,"[ 173432  355728  397298  441778  526811  549004  567649  796398  915263
  925104 1001814]",11, 7618315 7892095,2019-02-01,35-49,0.625,11,35-49
5366,"[ 308332  314234  484297  559499  820683  969220  978552 1013705 1022397
 1060326]",10, 11421002 7445935,2019-02-01,35-49,0.625,10,35-49
5367,"[ 313095  366090  464118  495895  610306  739086  803625 1056623 1060326
 1201560]",10, 3461023 3461025,2019-02-01,35-49,0.625,10,35-49
5368,"[ 151863  283023  366090  415274  449618  481936  482294  636597  717110
  927130 1060326 1091877]",12, 3461023 3450137,2019-02-01,35-49,0.625,12,35-49
5369,"[ 494987  528143  622027  719269  843529  975104 1015433 1037175 1091877
 1112147]",10, 3461023 3450013,2019-02-01,35-49,0.625,10,35-49
5370,"[ 218860  255989  272255  322846  346879  409877  464118  495895  528143
  610306  717110  849340  927130  975104 1078468 1091877 1112147]",17, 3461023 18064205,2019-02-01,35-49,0.625,17,35-49
5371,"[ 231901  366090  374769  387331  415274  464118  481936  622027 1056623
 1060326]",10, 3461023 3461039,2019-02-01,35-49,0.625,10,35-49
5372,"[ 240815  347397  349763  406221  429121  492858  503411  518247  548683
  552977  718030 1104819]",12, 3450042 18064205,2019-02-01,35-49,0.625,12,35-49
5373,"[ 239093  240815  347397  349763  358394  387331  406221  482128  503411
  549953  552977  583711  822606 1079166]",14, 3450042 3461039,2019-02-01,35-49,0.625,14,35-49
5374,"[241481 288326 338155 394053 556514 613881 755358 867960 894159 938910
 975688]",11, 5470002 5461018,2019-02-01,35-49,0.625,11,35-49
5375,"[ 160197  503411  518247  554574  796125  909604 1061558 1211573 1217624
 1238549]",10, 5470002 5401046,2019-02-01,35-49,0.625,10,35-49
5376,"[ 531391  556514  998356  999360 1035024 1065185 1098502 1121734 1184900
 1217624]",10, 5470002 6027,2019-02-01,35-49,0.625,10,35-49
5377,"[ 171059  194641  240824  482128  483721  552179  607247  612846  975688
 1065185 1098502]",11, 5470002 5461017,2019-02-01,35-49,0.625,11,35-49
5378,"[ 160197  385043  467589  498045  516423  518247  594936  938910  998356
 1121734 1184900]",11, 5470002 13600075,2019-02-01,35-49,0.625,11,35-49
5379,"[ 318585  548870  555714  600878  899701  967288  989958 1047400 1109106
 1155422 1161167 1161884]",12, 6033 6027,2019-02-01,35-49,0.625,12,35-49
5380,"[ 441494  540120  589145  692472  746415  898171  899701  901352  998545
 1160506 1169951]",11, 6033 19419902 6026,2019-02-01,35-49,0.625,11,35-49
5381,"[ 318585  441494  540120  589145  616702  625150  692472  746415  859787
  898171  899701  901352  998545 1160506 1169951]",15, 6033 19419902,2019-02-01,35-49,0.625,15,35-49
5382,"[ 540120  555714  575874  589145  600878  746415  761105  784985  983709
  988692  998545 1169951 1208476]",13, 6033 13600075 6026,2019-02-01,35-49,0.625,13,35-49
5383,"[ 515573  540120  555714  575874  589145  600878  746415  761105  784985
  983709  988692  998545 1169951 1208476]",14, 6033 13600075,2019-02-01,35-49,0.625,14,35-49
5384,"[ 359166  419372  441494  522451  528143  531944  540120  548625  555714
  575874  589145  600878  692472  706843  746415  758594  761105  784985
  844097  898171  899701  901120  901352  967288  973489  976525  983709
  988692  998545 1005799 1009963 1045866 1047400 1061360 1078522 1109106
 1155422 1160506 1161167 1161884 1169951 1208476]",42, 6033 6026,2019-02-01,35-49,0.625,42,35-49
5385,"[ 108154  201977  320943  366006  567441  732111  846428 1052707 1081038
 1151561 1202069]",11, 4159045 3450014,2019-02-01,35-49,0.625,11,35-49
5386,"[ 110451  296455  309260  333676  358637  504424  514561  567441  903128
 1055391 1160221]",11, 4159045 3461025,2019-02-01,35-49,0.625,11,35-49
5387,"[ 104790  397481  415274  481936  558350  591704  732111 1061360 1081038
 1107899 1107910 1160221]",12, 4159045 3450137,2019-02-01,35-49,0.625,12,35-49
5388,"[ 108154  366006  375422  400827  415274  477755  481936  482128  488142
  502759  533490  567441  622128  732111 1067420]",15, 4159045 3461039,2019-02-01,35-49,0.625,15,35-49
5389,"[ 140626  287724  324378  459560  502737  518247  555331  734723  821544
  868984 1036452 1197635]",12, 11679 13600075,2019-02-01,35-49,0.625,12,35-49
5390,"[ 265643  308332  314234  330801  363979  484297  559499  887051  969220
 1060326]",10, 11421002 5461017,2019-02-01,35-49,0.625,10,35-49
5391,"[ 459560  518247  585590  618599  734723  748013  843953  989856 1036452
 1197635]",10, 11679 6026,2019-02-01,35-49,0.625,10,35-49
5392,"[ 146596  261204  348193  378368  385043  434790  459913  483222  538233
  595582  602186  847935 1186191]",13, 7770415 13600075,2019-02-01,35-49,0.625,13,35-49
5393,"[ 146596  207629  210290  261204  310297  328616  378368  399876  439146
  458386  538233  543349  595582  602514  623364  842315  843398 1001492
 1098502 1213468]",20, 7770415 7445935,2019-02-01,35-49,0.625,20,35-49
5394,"[ 131967  160197  171059  240824  362651  374607  394053  438773  444307
  483721  498045  516423  518247  531391  554574  594936  612846  695618
  755358  796125  884142  897267 1076223 1098502 1217624 1237979 1238549]",27, 5470002 7445935,2019-02-01,35-49,0.625,27,35-49
5395,"[ 201549  210290  232550  261204  263773  327303  328616  333635  348193
  363979  397646  399876  439146  449300  459913  466530  472132  492636
  494949  543349  552179  623364  763330  918706  927130 1060310 1098502
 1213468]",28, 7770415 5461017,2019-02-01,35-49,0.625,28,35-49
5396,"[ 141633  363979  371449  449300  478541  482611  676110  693910 1009963
 1018562 1196347]",11, 5461031 5450090,2019-02-01,35-49,0.625,11,35-49
5397,"[ 141633  180420  325886  426786  448146  753491  800243  847977  967612
  983709 1018562 1246048]",12, 5461031 5450138,2019-02-01,35-49,0.625,12,35-49
5398,"[ 132243  146596  201549  210290  261204  288326  327303  329564  333635
  393120  459913  483222  485526  813046  927130 1060310 1186191]",17, 7770415 5450138,2019-02-01,35-49,0.625,17,35-49
5399,"[ 315649  333676  371449  518891  534701  538233  569078  692499  978552
 1009963 1018562 1115749]",12, 5461031 7445935,2019-02-01,35-49,0.625,12,35-49
5400,"[ 448146  518891  616565  847977  983709 1009963 1018562 1098694 1115749
 1196347 1208476 1212631 1217012]",13, 5461031 6026,2019-02-01,35-49,0.625,13,35-49
5401,"[ 117148  241935  243262  318585  428932  485047  525095  528143  561059
  572536  658551  709764  969945 1030119 1081675 1139688 1194921]",17, 3461030 4190175,2019-02-01,35-49,0.625,17,35-49
5402,"[ 117148  157146  318585  360606  376103  428932  455707  485047  511465
  540120  709764  746415  918645  969945  971894  973420  999627 1015433
 1112018 1169951 1194921 1225636]",22, 3461030 19419902,2019-02-01,35-49,0.625,22,35-49
5403,"[ 359166  511465  528143  540120  746415  950442  966252  971894 1005799
 1169951 1194921]",11, 3461030 6026,2019-02-01,35-49,0.625,11,35-49
5404,"[ 193270  252057  295630  545944  575677  584951  595581  971894 1015433
 1026517 1029490 1047400 1070423 1104819 1166526]",15, 3461016 3450013,2019-02-01,35-49,0.625,15,35-49
5405,"[ 193270  452281  456847  479938  490738  548683  577104  584951  696631
  971548 1005386 1026517 1029490 1033058 1104819 1186191]",16, 3461016 18064205,2019-02-01,35-49,0.625,16,35-49
5406,"[ 313095  366090  452281  602170  901480  998545 1029490 1056508 1071840
 1169951 1186191]",11, 3461016 13600075,2019-02-01,35-49,0.625,11,35-49
5407,"[ 313095  366090  419372  546439  577104  602170  705483  846428  901480
  971894  998545 1047400 1056508 1064363 1070903 1071840 1169951 1196347]",18, 3461016 6026,2019-02-01,35-49,0.625,18,35-49
5408,"[ 196790  210188  240815  279496  281240  301810  312842  318749  330422
  337827  351978  360606  393365  433684  441803  461173  472200  501633
  566190  575876  585878  604508  616024  619322  725864  767152  884584
  918645  967288  978552  985198 1001464 1027454 1027994 1047400 1061729
 1070903 1090324 1099038 1173190 1180801 1201560 1214219 1242417]",44, 583279 1073439,2019-02-01,35-49,0.625,44,35-49
5409,"[ 148542  252057  286962  318950  366090  505568 1023522 1029490 1166526
 1169951 1186191]",11, 3461016 3430026,2019-02-01,35-49,0.625,11,35-49
5410,"[ 240815  258179  315649  371514  397643  409523  429121  479938  494330
  778276  837765 1000920 1005799 1029490 1067420 1078468]",16, 3450026 18064205,2019-02-01,35-49,0.625,16,35-49
5411,"[ 140911  146596  241481  288326  310297  329564  333635  438342  466530
  556514  567956 1001492 1186191 1213468]",14, 7770415 5461018,2019-02-01,35-49,0.625,14,35-49
5412,"[ 146596  196694  201549  207629  310297  363979  385043  397646  449300
  472132  567956  843398 1186191 1213468]",14, 7770415 5450090,2019-02-01,35-49,0.625,14,35-49
